EGID	EWID	EDID	WHGNR	WEINR	WSTWK	WBEZ	WMEHRG	WBAUJ	WABBJ	WSTAT	WAREA	WAZIM	WKCHE	WEXPDAT
310113	3	0	9		3102	rechts	0	1999		3004	38	1	1	2024-02-17
310113	4	0	8		3102	mitte	0	1999		3004	55	2	1	2024-02-17
310113	5	0	11		3103	mitte	0	1999		3004	55	2	1	2024-02-17
310113	6	0	6		3101	rechts	0	1999		3004	38	1	1	2024-02-17
310113	7	0	5		3101	mitte	0	1999		3004	55	2	1	2024-02-17
310113	8	0	3		3100	rechts	0	1999		3004	38	1	1	2024-02-17
310113	9	0	2		3100	mitte	0	1999		3004	55	2	1	2024-02-17
310113	10	0	1		3100	links	0	1999		3004	67	3	1	2024-02-17
310113	11	0	7		3102	links	0	1999		3004	67	3	1	2024-02-17
310113	12	0	12		3103	rechts	0	1999		3004	38	1	1	2024-02-17
310114	1	0	5		3101	mitte	0	1999		3004	56	2	1	2024-02-17
310114	2	0	10		3103	links	0	1999		3004	68	3	1	2024-02-17
310114	3	0	1		3100	links	0	1999		3004	68	3	1	2024-02-17
310114	4	0	2		3100	mitte	0	1999		3004	56	2	1	2024-02-17
310114	5	0	4		3101	links	0	1999		3004	68	3	1	2024-02-17
310114	6	0	6		3101	rechts	0	1999		3004	39	1	1	2024-02-17
310114	7	0	7		3102	links	0	1999		3004	68	3	1	2024-02-17
310114	8	0	9		3102	rechts	0	1999		3004	39	1	1	2024-02-17
310114	9	0	11		3103	mitte	0	1999		3004	56	2	1	2024-02-17
310114	10	0	12		3103	rechts	0	1999		3004	39	1	1	2024-02-17
310114	11	0	3		3100	rechts	0	1999		3004	39	1	1	2024-02-17
310114	12	0	8		3102	mitte	0	1999		3004	56	2	1	2024-02-17
310115	1	0	1		3100	links	0	1999		3004	81	4	1	2024-02-17
310115	2	0	6		3102	rechts	0	1999		3004	82	4	1	2024-02-17
310115	3	0	5		3102	links	0	1999		3004	81	4	1	2024-02-17
310115	4	0	4		3101	rechts	0	1999		3004	82	4	1	2024-02-17
310115	5	0	3		3101	links	0	1999		3004	81	4	1	2024-02-17
310115	6	0	2		3100	rechts	0	1999		3004	82	4	1	2024-02-17
310116	1	0	3		3101	links	0	1999		3004	68	3	1	2024-02-17
310116	2	0	2		3100	rechts	0	1999		3004	96	4	1	2024-02-17
310116	3	0	1		3100	links	0	1999		3004	68	3	1	2024-02-17
310116	4	0	6		3102	rechts	0	1999		3004	96	4	1	2024-02-17
310116	5	0	5		3102	links	0	1999		3004	68	3	1	2024-02-17
310116	6	0	4		3101	rechts	0	1999		3004	96	4	1	2024-02-17
310117	1	0	3		3101	links	0	1999		3004	81	4	1	2024-02-17
310117	2	0	5		3102	links	0	1999		3004	81	4	1	2024-02-17
310117	3	0	4		3101	rechts	0	1999		3004	81	4	1	2024-02-17
310117	4	0	1		3100	links	0	1999		3004	81	4	1	2024-02-17
310117	5	0	2		3100	rechts	0	1999		3004	81	4	1	2024-02-17
310117	6	0	6		3102	rechts	0	1999		3004	81	4	1	2024-02-17
310118	1	0	4		3101	links	0	1999		3004	82	3	1	2024-02-17
310118	3	0	9		3102	rechts	0	1999		3004	83	4	1	2024-02-17
310118	6	0	6		3101	rechts	0	1999		3004	83	4	1	2024-02-17
310118	8	0	3		3100	rechts	0	1999		3004	83	4	1	2024-02-17
310118	10	0	1		3100	links	0	1999		3004	82	3	1	2024-02-17
310118	11	0	7		3102	links	0	1999		3004	82	3	1	2024-02-17
310119	1	0	1		3100	mitte	0	1999		3004	48	2	1	2024-02-17
310119	2	0	2		3100	rechts	0	1999		3004	72	3	1	2024-02-17
310119	3	0	3		3100	links	0	1999		3004	91	4	1	2024-02-17
310119	4	0	5		3101	rechts	0	1999		3004	72	3	1	2024-02-17
310119	5	0	6		3101	links	0	1999		3004	91	4	1	2024-02-17
310119	6	0	7		3102	mitte	0	1999		3004	48	2	1	2024-02-17
310119	7	0	8		3102	rechts	0	1999		3004	72	3	1	2024-02-17
310119	8	0	9		3102	links	0	1999		3004	91	4	1	2024-02-17
310119	9	0	10		3103	mitte	0	1999		3004	48	2	1	2024-02-17
310119	10	0	11		3103	rechts	0	1999		3004	72	3	1	2024-02-17
310119	11	0	12		3103	links	0	1999		3004	91	4	1	2024-02-17
310119	12	0	4		3101	mitte	0	1999		3004	48	2	1	2024-02-17
310120	14	0	1		3100	mitte	0	1999		3004	48	2	1	2024-02-17
310120	15	0	2		3100	links	0	1999		3004	72	3	1	2024-02-17
310120	16	0	3		3100	rechts	0	1999		3004	72	3	1	2024-02-17
310120	17	0	4		3101	mitte	0	1999		3004	48	2	1	2024-02-17
310120	18	0	5		3101	links	0	1999		3004	72	3	1	2024-02-17
310120	19	0	6		3101	rechts	0	1999		3004	72	3	1	2024-02-17
310120	20	0	7		3102	mitte	0	1999		3004	48	2	1	2024-02-17
310120	21	0	8		3102	links	0	1999		3004	72	3	1	2024-02-17
310120	22	0	9		3102	rechts	0	1999		3004	72	3	1	2024-02-17
310120	23	0	10		3103	mitte	0	1999		3004	48	2	1	2024-02-17
310120	24	0	11		3103	links	0	1999		3004	72	3	1	2024-02-17
310120	25	0	12		3103	rechts	0	1999		3004	72	3	1	2024-02-17
310121	12	0	1		3100	mitte	0	1999		3004	32	1	1	2024-02-17
310121	13	0	2		3100	links	0	1999		3004	72	3	1	2024-02-17
310121	14	0	3		3100	rechts	0	1999		3004	91	4	1	2024-02-17
310121	15	0	4		3101	mitte	0	1999		3004	32	1	1	2024-02-17
310121	16	0	5		3101	links	0	1999		3004	72	3	1	2024-02-17
310121	17	0	6		3101	rechts	0	1999		3004	91	4	1	2024-02-17
310121	18	0	7		3102	mitte	0	1999		3004	32	1	1	2024-02-17
310121	19	0	8		3102	links	0	1999		3004	72	3	1	2024-02-17
310121	20	0	10		3103	mitte	0	1999		3004	32	1	1	2024-02-17
310121	21	0	9		3102	rechts	0	1999		3004	91	4	1	2024-02-17
310121	22	0	11		3103	links	0	1999		3004	72	3	1	2024-02-17
310121	23	0	12		3103	rechts	0	1999		3004	91	4	1	2024-02-17
310122	1	0	1002		3100		0	1999		3004	66	3	1	2024-02-17
310122	2	0	2011		3101		0	1999		3004	77	4	1	2024-02-17
310122	3	0	1011		3101		0	1999		3004	77	4	1	2024-02-17
310122	4	0	1012		3101		0	1999		3004	66	3	1	2024-02-17
310122	5	0	1021		3102		0	1999		3004	77	4	1	2024-02-17
310122	6	0	1022		3102		0	1999		3004	66	3	1	2024-02-17
310123	1	0	2001		3100		0	1999		3004	77	4	1	2024-02-17
310123	2	0	2002		3100		0	1999		3004	66	3	1	2024-02-17
310123	3	0	2011		3101		0	1999		3004	77	4	1	2024-02-17
310123	4	0	2012		3101		0	1999		3004	66	3	1	2024-02-17
310123	5	0	2021		3102		0	1999		3004	77	4	1	2024-02-17
310123	6	0	2022		3102		0	1999		3004	66	3	1	2024-02-17
310124	1	0			3102		0	1999		3004	80	4	1	2024-02-17
310124	2	0			3103		0	1999		3004	45	2	1	2024-02-17
310124	3	0			3103		0	1999		3004	65	3	1	2024-02-17
310124	4	0			3103		0	1999		3004	80	4	1	2024-02-17
310124	5	0			3104		0	1999		3004	45	2	1	2024-02-17
310124	6	0			3104		0	1999		3004	65	3	1	2024-02-17
310124	7	0			3104		0	1999		3004	80	4	1	2024-02-17
310124	8	0			3101		0	1999		3004	45	2	1	2024-02-17
310124	9	0			3101		0	1999		3004	65	3	1	2024-02-17
310124	10	0			3101		0	1999		3004	80	4	1	2024-02-17
310124	11	0			3102		0	1999		3004	45	2	1	2024-02-17
310124	12	0			3102		0	1999		3004	65	3	1	2024-02-17
310125	1	0			3101		0	1999		3004	90	3	1	2024-02-17
310125	2	0			3101		0	1999		3004	30	1	1	2024-02-17
310125	3	0			3101		0	1999		3004	110	4	1	2024-02-17
310125	4	0			3102		0	1999		3004	30	1	1	2024-02-17
310125	5	0			3102		0	1999		3004	90	3	1	2024-02-17
310125	6	0			3104		0	1999		3004	110	4	1	2024-02-17
310125	7	0			3104		0	1999		3004	30	1	1	2024-02-17
310125	8	0			3102		0	1999		3004	110	4	1	2024-02-17
310125	9	0			3103		0	1999		3004	110	4	1	2024-02-17
310125	10	0			3103		0	1999		3004	90	3	1	2024-02-17
310125	11	0			3103		0	1999		3004	30	1	1	2024-02-17
310125	12	0			3104		0	1999		3004	90	3	1	2024-02-17
310126	1	0	2		3101	rechts	0	1999		3004	79	4	1	2024-02-17
310126	2	0	1		3101	links	0	1999		3004	68	3	1	2024-02-17
310126	3	0	4		3102	rechts	0	1999		3004	79	4	1	2024-02-17
310126	4	0	3		3102	links	0	1999		3004	68	3	1	2024-02-17
310126	5	0	6		3103	rechts	0	1999		3004	79	4	1	2024-02-17
310126	6	0	5		3103	links	0	1999		3004	68	3	1	2024-02-17
310126	7	0	7		3104		0	1999		3004	145	5	1	2024-02-17
310127	1	0			3102		0	1999		3004	75	4	1	2024-02-17
310127	2	0			3100		0	1999		3004	70	3	1	2024-02-17
310127	3	0			3102		0	1999		3004	70	3	1	2024-02-17
310127	4	0			3101		0	1999		3004	70	3	1	2024-02-17
310127	5	0			3101		0	1999		3004	75	4	1	2024-02-17
310127	6	0			3103		0	1999		3004	70	3	1	2024-02-17
310127	7	0			3100		0	1999		3004	75	4	1	2024-02-17
310127	8	0			3104		0	1999		3004	75	4	1	2024-02-17
310127	9	0			3104		0	1999		3004	70	3	1	2024-02-17
310127	10	0			3103		0	1999		3004	75	4	1	2024-02-17
310127	11	0			3105		0	1999		3004	75	4	1	2024-02-17
310127	12	0			3105		0	1999		3004	70	3	1	2024-02-17
310128	1	0	10002		3100	rechts	0	1999		3004	70	3	1	2024-02-17
310128	2	0	10001		3100	links	0	1999		3004	75	4	1	2024-02-17
310128	3	0	10102		3101	rechts	0	1999		3004	70	3	1	2024-02-17
310128	4	0	10101		3101	links	0	1999		3004	75	4	1	2024-02-17
310128	5	0	10202		3102	rechts	0	1999		3004	70	3	1	2024-02-17
310128	6	0	10501		3105	mitte	0	1999		3004	180	7	1	2024-02-17
310128	7	0	10201		3102	links	0	1999		3004	75	4	1	2024-02-17
310128	8	0	10302		3103	rechts	0	1999		3004	70	3	1	2024-02-17
310128	9	0	10301		3103	links	0	1999		3004	75	4	1	2024-02-17
310128	10	0	10402		3104	rechts	0	1999		3004	70	3	1	2024-02-17
310128	11	0	10401		3104	links	0	1999		3004	75	4	1	2024-02-17
310129	1	0	1		3103	links	0	1999		3004	114	4	1	2024-02-17
310129	2	0	2		3103	rechts	0	1999		3004	114	4	1	2024-02-17
310129	3	0	3		3103	mitte	0	1999		3004	45	1	1	2024-02-17
310129	4	0	4		3104		0	1999		3004	166	6	1	2024-02-17
310129	5	0			3101	links	0	1999		3004	118	4	1	2024-02-17
310129	6	0			3101	rechts	0	1999		3004	140	5	1	2024-02-17
310129	7	0			3102	rechts	0	1999		3004	140	5	1	2024-02-17
310129	8	0			3102	links	0	1999		3004	118	4	1	2024-02-17
310130	1	0	1001		3100		0	1999		3004	108	4	1	2024-02-17
310130	2	0	1002		3100		0	1999		3004	95	3	1	2024-02-17
310130	3	0	2001		3101		0	1999		3004	108	4	1	2024-02-17
310130	4	0	2002		3101		0	1999		3004	95	3	1	2024-02-17
310130	5	0	3001		3102		0	1999		3004	108	4	1	2024-02-17
310130	6	0	3002		3102		0	1999		3004	95	3	1	2024-02-17
310130	7	0	4001		3103		0	1999		3004	108	4	1	2024-02-17
310130	8	0	4002		3103		0	1999		3004	95	3	1	2024-02-17
310130	9	0	5001		3104		0	1999		3004	108	4	1	2024-02-17
310130	10	0	5002		3104		0	1999		3004	95	3	1	2024-02-17
310130	11	0	6001		3105		0	1999		3004	108	4	1	2024-02-17
310130	12	0	6002		3105		0	1999		3004	95	3	1	2024-02-17
310131	1	0			3100		0	1999	2020	3007	95	3	1	2024-02-17
310131	2	0			3100		0	1999	2020	3007	108	4	1	2024-02-17
310131	3	0			3101		0	1999	2020	3007	95	3	1	2024-02-17
310131	4	0			3101		0	1999	2020	3007	108	4	1	2024-02-17
310131	5	0			3102		0	1999	2020	3007	95	3	1	2024-02-17
310131	6	0			3102		0	1999	2020	3007	108	4	1	2024-02-17
310131	7	0			3103		0	1999	2020	3007	95	3	1	2024-02-17
310131	8	0			3103		0	1999	2020	3007	108	4	1	2024-02-17
310131	9	0			3104		0	1999	2020	3007	95	3	1	2024-02-17
310131	10	0			3104		0	1999	2020	3007	108	4	1	2024-02-17
310131	11	0			3105		0	1999	2020	3007	95	3	1	2024-02-17
310131	12	0			3105		0	1999	2020	3007	108	4	1	2024-02-17
310132	1	0			3106		0	1999	2020	3007	130	4	1	2024-02-17
310132	2	0			3106		0	1999	2020	3007	100	3	1	2024-02-17
310132	3	0			3101		0	1999	2020	3007	130	4	1	2024-02-17
310132	4	0			3101		0	1999	2020	3007	100	3	1	2024-02-17
310132	5	0			3102		0	1999	2020	3007	130	4	1	2024-02-17
310132	6	0			3102		0	1999	2020	3007	100	3	1	2024-02-17
310132	7	0			3103		0	1999	2020	3007	130	4	1	2024-02-17
310132	8	0			3103		0	1999	2020	3007	100	3	1	2024-02-17
310132	9	0			3104		0	1999	2020	3007	130	4	1	2024-02-17
310132	10	0			3104		0	1999	2020	3007	100	3	1	2024-02-17
310132	11	0			3105		0	1999	2020	3007	130	4	1	2024-02-17
310132	12	0			3105		0	1999	2020	3007	100	3	1	2024-02-17
310133	13	0			3100	links	0	1999		3004	110	4	1	2024-02-17
310133	14	0			3101	links	0	1999		3004	110	4	1	2024-02-17
310133	15	0			3102	links	0	1999		3004	110	4	1	2024-02-17
310133	16	0			3103	links	0	1999		3004	110	4	1	2024-02-17
310133	17	0			3104	links	0	1999		3004	110	4	1	2024-02-17
310133	18	0			3100	rechts	0	1999		3004	90	3	1	2024-02-17
310133	19	0			3101	rechts	0	1999		3004	90	3	1	2024-02-17
310133	20	0			3102	rechts	0	1999		3004	90	3	1	2024-02-17
310133	21	0			3103	rechts	0	1999		3004	90	3	1	2024-02-17
310133	22	0			3104	rechts	0	1999		3004	90	3	1	2024-02-17
310133	23	0			3105		0	1999		3004	200	7	1	2024-02-17
310134	1	0			3100		1	1999	2005	3007	180	8	1	2024-02-17
310135	1	0			3100		1	1999		3004	144	5	1	2024-02-17
310136	1	0			3100		1	1999	2004	3007	150	5	1	2024-02-17
310137	1	0			3100		1	1999		3004	250	7	1	2024-02-17
310138	1	0			3100		1	1999	2012	3007	140	5	1	2024-02-17
310139	1	0	1		3100		0	1999		3004	80	3	1	2024-02-17
310139	2	0	2		3101		1	1999		3004	120	5	1	2024-02-17
310140	1	0			3100		0	1999	2013	3007	140	5	1	2024-02-17
310141	1	0			3100		1	1999		3004	130	6	1	2024-02-17
310142	1	0			3100		1	1999		3004	100	4	1	2024-02-17
310143	1	0			3100		0	1999	2012	3007	70	3	1	2024-02-17
310144	1	0			3100		1	1999		3004	120	4	1	2024-02-17
310145	1	0			3100		0	1999	2021	3007	96	4	1	2024-02-17
310146	1	0			3100		0	1999	2021	3007	60	4	1	2024-02-17
310146	2	0			3101		0	1999	2021	3007	60	4	1	2024-02-17
310147	1	0	1		3100		0	1999		3004	90	3	1	2024-02-17
310147	2	0	3		3102		0	1999		3004	55	1	1	2024-02-17
310147	3	0	2		3101		0	1999		3004	90	3	1	2024-02-17
310148	1	0	1		3100		0	1999		3004	110	4	1	2024-02-17
310148	2	0	2		3101		0	1999		3004	65	3	1	2024-02-17
310148	3	0	3		3102		0	1999		3004	35	1	1	2024-02-17
310149	1	0			3101		0	1999		3004	60	3	1	2024-02-17
310150	1	0			3100		1	1999		3004	151	5	1	2024-02-17
310151	1	0			3100		1	1999		3004	120	4	1	2024-02-17
310152	1	0			3100		1	1999		3004	90	4	1	2024-02-17
310152	2	0			3101		1	1999		3004	90	4	1	2024-02-17
310153	1	0	1		3101	links	0	1999		3004	123	4	1	2024-02-17
310153	2	0	2		3101	rechts	0	1999		3004	138	5	1	2024-02-17
310153	3	0	3		3102	links	0	1999		3004	123	4	1	2024-02-17
310153	4	0	4		3102	rechts	0	1999		3004	138	5	1	2024-02-17
310153	5	0	5		3103		0	1999		3004	149	5	1	2024-02-17
310154	1	0			3100		0	1999	2015	3007	80	3	1	2024-02-17
310154	2	0			3101		0	1999	2015	3007	80	3	1	2024-02-17
310155	1	0			3100		1	1999		3004	215	8	1	2024-02-17
310156	1	0	2		3100	links	0	1999		3004	90	3	1	2024-02-17
310156	2	0	1		3100	rechts	0	1999		3004	110	4	1	2024-02-17
310156	3	0	4		3101	links	0	1999		3004	90	3	1	2024-02-17
310156	4	0	3		3101	rechts	0	1999		3004	110	4	1	2024-02-17
310156	5	0	5		3102	mitte	0	1999		3004	200	7	1	2024-02-17
310157	1	0			3100		1	1999		3004	500	10	1	2024-02-17
310158	1	0			3100		1	1999		3004	195	5	1	2024-02-17
310159	1	0			3101		0	1999		3004	90	3	1	2024-02-17
310159	2	0			3102		0	1999		3004	90	3	1	2024-02-17
310160	1	0			3100		1	1999	2013	3007	180	6	1	2024-02-17
310161	1	0			3100		1	1999		3004	180	6	1	2024-02-17
310162	1	0			3100		1	1999		3004	160	7	1	2024-02-17
310163	1	0			3100		1	1999		3004	180	7	1	2024-02-17
310164	1	0			3100		1	1999		3004	170	9	1	2024-02-17
310165	1	0			3100		1	1999	2004	3007	120	4	1	2024-02-17
310166	1	0			3102		1	1999		3004	162	6	1	2024-02-17
310166	2	0			3101	mitte	0	1999		3004	80	3	1	2024-02-17
310167	1	0	1		3100		0	1999		3004	95	3	1	2024-02-17
310167	2	0	2		3101		0	1999		3004	130	4	1	2024-02-17
310167	3	0	3		3102		0	1999		3004	75	2	1	2024-02-17
310167	4	0			3100	rechts	0	1999		3004	30	1	1	2024-02-17
310168	1	0			3100		1	1999		3004	320	8	1	2024-02-17
310169	1	0			3100		1	1999		3004	70	5	1	2024-02-17
310170	1	0			3100		0	1999		3004	88	5	1	2024-02-17
310171	1	0			3100		1	1999	2002	3007	140	6	1	2024-02-17
310172	1	0	1		3100		0	1999		3004	90	3	1	2024-02-17
310172	2	0	3		3101		0	1999		3004	70	2	1	2024-02-17
310172	3	0	2		3101		0	1999		3004	90	3	1	2024-02-17
310173	1	0			3100		1	1999	2009	3007	200	6	1	2024-02-17
310174	1	0			3100		1	2000		3004	158	5	1	2024-02-17
310175	1	0			3100		0	1999		3004	50	2	1	2024-02-17
310175	2	0			3101	rechts	0	1999		3004	30	1	1	2024-02-17
310175	4	0			3101	mitte	0	1999		3004	30	1	1	2024-02-17
310175	5	0			3101	links	0	1999		3004	30	1	1	2024-02-17
310175	6	0			3102		0	1999		3004	20	1	1	2024-02-17
310176	1	0	1		3100		0	1999		3004	110	4	1	2024-02-17
310176	2	0	3		3101		0	1999		3004	50	2	1	2024-02-17
310176	3	0	2		3101		0	1999		3004	45	2	1	2024-02-17
310176	4	0	4		3102		0	1999		3004	60	3	1	2024-02-17
310177	1	0	1		3100		0	1999		3004	70	4	1	2024-02-17
310177	2	0	2		3101		0	1999		3004	70	4	1	2024-02-17
310178	1	0			3100		1	1999	2004	3007	140	5	1	2024-02-17
310179	1	0			3100		1	1999		3004	100	5	1	2024-02-17
310180	1	0	1031		3102	Süd	0	1999		3004	90	3	1	2024-02-17
310180	2	0	1016		3100	Süd	0	1999		3004	90	3	1	2024-02-17
310180	3	0	1034		3102	Südost	0	1999		3004	90	3	1	2024-02-17
310180	4	0	1003		3102	West	0	1999		3004	90	3	1	2024-02-17
310180	5	0	1033		3100	West	0	1999		3004	90	3	1	2024-02-17
310180	6	0	1005		3101	West	0	1999		3004	90	3	1	2024-02-17
310180	7	0	1032		3101	Südost	0	1999		3004	90	3	1	2024-02-17
310180	8	0	1028		3100	Südost	0	1999		3004	90	3	1	2024-02-17
310180	9	0	1035		3101	Süd	0	1999		3004	90	3	1	2024-02-17
310181	1	0	1		3101	links	0	1999		3004	90	4	1	2024-02-17
310181	2	0	2		3100	links	0	1999		3004	90	4	1	2024-02-17
310181	3	0	3		3101	rechts	0	1999		3004	75	3	1	2024-02-17
310181	4	0	4		3100	rechts	0	1999		3004	75	3	1	2024-02-17
310182	1	0	3		3100	links	0	1999		3004	55	3	1	2024-02-17
310182	2	0	2		3100	mitte	0	1999		3004	55	3	1	2024-02-17
310182	3	0	1		3100	rechts	0	1999		3004	55	3	1	2024-02-17
310182	4	0	6		3101	links	0	1999		3004	55	3	1	2024-02-17
310182	5	0	5		3101	mitte	0	1999		3004	55	3	1	2024-02-17
310182	6	0	4		3101	rechts	0	1999		3004	55	3	1	2024-02-17
310182	7	0	9		3102	links	0	1999		3004	55	3	1	2024-02-17
310182	8	0	8		3102	mitte	0	1999		3004	55	3	1	2024-02-17
310182	9	0	7		3102	rechts	0	1999		3004	55	3	1	2024-02-17
310183	1	0	2015		3101	Süd	0	1999		3004	110	4	1	2024-02-17
310183	2	0	2002		3100	Südwest	0	1999		3004	90	3	1	2024-02-17
310183	3	0	2014		3101	Südwest	0	1999		3004	90	3	1	2024-02-17
310183	4	0	2004		3100	Süd	0	1999		3004	110	4	1	2024-02-17
310184	1	0	1		3101	links	0	1999		3004	120	5	1	2024-02-17
310184	2	0	2		3101	mitte	0	1999		3004	40	1	1	2024-02-17
310184	3	0	3		3101	rechts	0	1999		3004	90	4	1	2024-02-17
310184	4	0	4		3102	links	0	1999		3004	120	5	1	2024-02-17
310184	5	0	5		3102	rechts	0	1999		3004	90	4	1	2024-02-17
310184	6	0	6		3103		0	1999		3004	200	7	1	2024-02-17
310185	2	0			3101	links	0	1999		3004	125	5	1	2024-02-17
310185	3	0			3101	rechts	0	1999		3004	110	4	1	2024-02-17
310185	4	0			3100	rechts	0	1999		3004	110	4	1	2024-02-17
310185	5	0			3100	links	0	1999		3004	90	3	1	2024-02-17
310185	6	0			3102		0	1999		3004	170	7	1	2024-02-17
310185	7	0			3100		0	1999		3004	45	1	1	2024-02-17
310186	1	0			3100		1	1999		3004	177	6	1	2024-02-17
310187	1	0			3101		0	1999	2006	3007	100	4	1	2024-02-17
310187	2	0			3100		0	1999	2006	3007	80	3	1	2024-02-17
310188	1	0	1		3100		0	1999		3004	80	3	1	2024-02-17
310188	2	0	2		3101		1	1999		3004	80	3	1	2024-02-17
310189	1	0			3100		1	1999	2019	3007	120	6	1	2024-02-17
310190	1	0	1		3100		0	1999		3004	90	3	1	2024-02-17
310190	2	0	2		3101		0	1999		3004	90	3	1	2024-02-17
310191	1	0	1		3101	mitte	0	1999		3004	60	3	1	2024-02-17
310191	2	0	2		3102	mitte	0	1999		3004	90	4	1	2024-02-17
310192	1	0			3101		0	1999	2003	3007	90	5	1	2024-02-17
310192	2	0			3100		0	1999	2003	3007	65	3	1	2024-02-17
310192	3	0			3100		0	1999	2003	3007	65	3	1	2024-02-17
310192	6	0						1999	2003	3007				2024-02-17
310193	1	0			3104		0	1999		3004	105	5	1	2024-02-17
310194	1	0	1		3100		1	1999	2015	3007	85	3	1	2024-02-17
310194	2	0	2		3101		0	1999	2015	3007	85	3	1	2024-02-17
310194	3	0	3		3102		0	1999	2015	3007	65	2	1	2024-02-17
310195	1	0			3100		0	1999		3004	90	3	1	2024-02-17
310195	2	0			3101		0	1999		3004	90	3	1	2024-02-17
310195	3	0			3102		0	1999		3004	80	3	1	2024-02-17
310196	1	0			3100		1	1999		3004	110	4	1	2024-02-17
310197	1	0	1		3100		0	1999		3004	90	3	1	2024-02-17
310197	2	0	2		3101		0	1999		3004	90	3	1	2024-02-17
310197	3	0	3		3102	rechts	0	1999		3004	74	2	1	2024-02-17
310197	4	0	4		3102	links	0	1999		3004	63	2	1	2024-02-17
310198	1	0	2		3100	rechts	0	1999		3004	115	4	1	2024-02-17
310198	2	0	3		3101	links	0	1999		3004	113	4	1	2024-02-17
310198	3	0	4		3101	rechts	0	1999		3004	115	4	1	2024-02-17
310198	4	0	5		3101	mitte	0	1999		3004	36	1	1	2024-02-17
310198	5	0	6		3102		0	1999		3004	130	5	1	2024-02-17
310198	6	0	1		3100	links	0	1999		3004	150	6	1	2024-02-17
310199	1	0			3100		1	1999		3004	130	5	1	2024-02-17
310200	1	0			3101		0	1999		3004	144	5	1	2024-02-17
310200	2	0			3102		0	1999		3004	144	5	1	2024-02-17
310201	1	0			3101		0	1999	2011	3007	80	3	1	2024-02-17
310201	2	0			3102		0	1999	2011	3007	30	2	1	2024-02-17
310202	1	0			3100		0	1999		3004	80	4	1	2024-02-17
310202	2	0			3101		0	1999		3004	80	4	1	2024-02-17
310202	3	0			3102		0	1999		3004	70	3	1	2024-02-17
310202	4	0	ZusatzWhg		3102		0	1999		3004	30	1	1	2024-02-17
310203	1	0			3100		1	1999	1999	3007	200	5	1	2024-02-17
310204	1	0	1002		3101	mitte	0	1999		3004	45	2	1	2024-02-17
310204	2	0	1411		3103	links	0	1999		3004	70	3	1	2024-02-17
310204	3	0	1112		3103	rechts	0	1999		3004	75	3	1	2024-02-17
310204	4	0	1011		3102	links	0	1999		3004	82	3	1	2024-02-17
310204	5	0	1012		3102	mitte	0	1999		3004	45	2	1	2024-02-17
310204	6	0	1001		3101	links	0	1999		3004	82	3	1	2024-02-17
310204	7	0	1013		3102	rechts	0	1999		3004	82	3	1	2024-02-17
310204	8	0	1003		3101	rechts	0	1999		3004	82	3	1	2024-02-17
310205	1	0			3100		1	1999		3004	280	6	1	2024-02-17
310206	1	0	200		3100	links	0	1999		3004	58	2	1	2024-02-17
310206	2	0	450		3100	rechts	0	1999		3004	98	4	1	2024-02-17
310206	3	0	500		3100		1	1999		3004	130	5	1	2024-02-17
310206	4	0	201		3101	links	0	1999		3004	58	2	1	2024-02-17
310206	5	0	351		3101	mitte	0	1999		3004	85	3	1	2024-02-17
310206	6	0	451		3101	rechts	0	1999		3004	98	4	1	2024-02-17
310206	7	0	250		3102	rechts	0	1999		3004	60	2	1	2024-02-17
310206	8	0	350		3100	mitte	0	1999		3004	85	3	1	2024-02-17
310206	9	0	452		3102	links	0	1999		3004	98	4	1	2024-02-17
310207	1	0			3101		1	1999		3004	300	7	1	2024-02-17
310207	2	0			3102		0	1999		3004	50	2	1	2024-02-17
310208	1	0			3100		0	1999		3004	130	5	1	2024-02-17
310209	1	0	1		3101		0	1999		3004	135	6	1	2024-02-17
310209	2	0	2		3102	rechts	0	1999		3004	70	3	1	2024-02-17
310209	3	0	3		3102	links	1	1999		3004	100	5	1	2024-02-17
310210	1	0			3100		0	1999		3004	130	5	1	2024-02-17
310211	1	0			3101		0	1999		3004	70	4	1	2024-02-17
310212	1	0			3101		0	1999		3004	110	4	1	2024-02-17
310212	2	0			3102		0	1999		3004	110	4	1	2024-02-17
310212	3	0			3103		0	1999		3004	98	4	1	2024-02-17
310213	1	0			3104		0	1999		3004	80	3	1	2024-02-17
310213	2	0			3103		0	1999		3004	100	4	1	2024-02-17
310213	3	1			3103		0	1999		3004	175	7	1	2024-02-17
310213	4	1			3102		0	1999		3004	100	4	1	2024-02-17
310213	5	1			3101		0	1999		3004	100	4	1	2024-02-17
310213	6	1			3101		0	1999		3004	60	2	1	2024-02-17
310214	1	0	401		3104	Mitte rechts	0	1999		3004	40	2	1	2024-02-17
310214	2	0	302		3103	rechts	0	1999		3004	90	4	1	2024-02-17
310214	3	0	303		3103	mitte	0	1999		3004	65	2	1	2024-02-17
310214	4	0	403		3104	Mitte links	0	1999		3004	45	2	1	2024-02-17
310214	6	0	405		3104	links	0	1999		3004	60	3	1	2024-02-17
